gender,age,name,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,country,city,location,lang_fr,lang_en,lang_de,lang_it,lang_es,lang_pt,lastOnlineDate,lastOnlineTime,userId
F,19,Laura,FALSE,FALSE,FALSE,CH,,Le Mont-sur-Lausanne,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-08T09:42:02Z,1428486122,54d7c296ca6da199388b47a6
F,19,Héloïse,TRUE,TRUE,TRUE,FR,Charenton-le-Pont,Chalon-sur-Saône,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-25T12:06:09Z,1429963569,553230e1c86da1530a8b49d8
F,23,*♡*Elena*♡*,FALSE,TRUE,FALSE,DE,Heusenstamm,Obertshausen,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:47:39Z,1428331659,54d7cd5b1b0ba04c598b4586
F,21,dani,TRUE,TRUE,TRUE,DE,Köln,Köln,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2015-04-06T14:57:59Z,1428332279,54d7e470c46da193388b4589
F,20,Annika,FALSE,FALSE,FALSE,DE,Stuttgart,Stuttgart,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:28:50Z,1428330530,552282b8180ba06a368b4634
F,20,Jojo,TRUE,TRUE,TRUE,DE,Freiburg im Breisgau,Freiburg im Breisgau,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-08T10:41:50Z,1428489710,55159b6dc86da1f5258b4b95
F,21,Patricia,TRUE,TRUE,TRUE,DE,Haltingen,Weil am Rhein,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-08T15:02:46Z,1428505366,551da79b170ba012738b4b19
F,24,Mimi,FALSE,FALSE,FALSE,DE,Heidelberg,Heidelberg,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:54:04Z,1428332044,54d9d9cdc76da1a5068b5013
F,19,Sania,FALSE,FALSE,FALSE,CH,Zürich,Oberrieden,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-08T14:35:05Z,1428503705,551ac75a0b6ea1d2968b4702
F,20,kila,FALSE,TRUE,FALSE,CH,,Lausanne,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2015-04-21T21:29:00Z,1429651740,54d8c77e076ea151738b4f84
F,22,black&killa,FALSE,FALSE,TRUE,CH,Zürich,Biel,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-08T12:30:22Z,1428496222,
F,19,Nathalie,TRUE,FALSE,FALSE,CH,,Rüti (ZH),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:28:37Z,1428330517,54d9cb22c46da1a27e8b4cd8
F,22,Sam,TRUE,FALSE,FALSE,DE,Wiesbaden,Taunusstein,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T16:13:30Z,1428336810,5515f94d140ba06d618b4e2b
F,26,Uschi,TRUE,TRUE,TRUE,DE,Stuttgart,Stuttgart,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T16:03:13Z,1428336193,54d8ecef150ba09a6f8b47d5
F,24,Nora,TRUE,TRUE,TRUE,DE,Wiesbaden,Wiesbaden,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T16:16:08Z,1428336968,54f9d06bc96da136958b45a7
F,22,jessy,TRUE,FALSE,FALSE,CH,Luzern,Luzern,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-08T15:15:36Z,1428506136,54d91273cb6da1d84f8b4e82
F,24,anitanina,FALSE,TRUE,FALSE,CH,Montagny-près-Yverdon,Montagny-près-Yverdon,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-26T11:49:00Z,1430048940,552c121d086ea1391b8b4575
F,25,Christina,TRUE,TRUE,TRUE,CH,Luzern,Luzern,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-26T18:47:33Z,1430074053,553cdc18150ba069498b49b4
F,22,02Blueyes,FALSE,FALSE,FALSE,CH,,Morges,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-03-17T11:39:19Z,1426592359,54d92b9c1b0ba02c068b4a99
F,21,joha_393,FALSE,TRUE,FALSE,IT,Milano,Saronno,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2015-04-06T14:52:05Z,1428331925,54d93407ea6da1e17c8b4b20
F,23,Marie,FALSE,TRUE,FALSE,FR,Ouhans,Ouhans,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-07T10:20:04Z,1428402004,551aa3611b0ba03e2a8b47bd
F,24,Cha,TRUE,TRUE,FALSE,CH,Genève,Lancy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-05T23:05:50Z,1428275150,5518b0a0cb6da1b7868b4567
F,19,Sereina,FALSE,TRUE,FALSE,CH,Füllinsdorf,Lausen,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-26T08:06:58Z,1430035618,5538f0cf140ba063378b470a
F,20,Meret,FALSE,TRUE,TRUE,CH,Oberwil,Tenero,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T11:47:59Z,1428320879,54d9d662cc6da14d9b8b45a4
F,21,Nadine,TRUE,FALSE,FALSE,DE,Saarlouis,Ensdorf,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:23:52Z,1428330232,550da7b9160ba02a298b4c64
F,20,Helen,FALSE,FALSE,FALSE,DE,Stuttgart,Stuttgart,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:25:26Z,1428330326,55050be4170ba01b6e8b4d12
F,23,coco,TRUE,FALSE,TRUE,CH,Zürich,Zürich,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-08T15:30:36Z,1428507036,5512aee4ca6da1f2788b4724
F,23,bibbes,TRUE,TRUE,TRUE,DE,Speyer,Speyer,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T16:13:58Z,1428336838,550b3fc1c96da15d388b47fe
F,25,sue,FALSE,FALSE,TRUE,DE,Merzhausen,Fribourg-en-Brisgau,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-26T07:46:25Z,1430034385,55299e1fc56da1c8178b4568
F,22,Aurora,TRUE,FALSE,FALSE,CH,Zürich,Bülach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-08T06:54:42Z,1428476082,54fa1c2dca6da1a65e8b4ca5
F,24,laurie,TRUE,FALSE,TRUE,FR,Annecy,Annecy-le-Vieux,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-07T08:28:47Z,1428395327,54dc91d8c46da135088b4860
F,19,Caroline,FALSE,TRUE,FALSE,FR,Montélimar,Bonneville,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-05T15:29:35Z,1428247775,54dd3236ea6da1e10a8b45a6
F,19,Jackie,TRUE,TRUE,TRUE,FR,Colmar,Colmar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-08T01:13:06Z,1428455586,54eea95ae96da17a998b4e08
F,19,Vânia Machado,TRUE,TRUE,FALSE,CH,Aigle,Aigle,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2015-04-26T18:50:34Z,1430074234,5509cbd1076ea1db598b5017
F,23,Léa,TRUE,FALSE,FALSE,CH,Genève,Genève,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-07T10:27:33Z,1428402453,54e92bbc1b0ba017158b4c32
F,20,Belinda,FALSE,TRUE,FALSE,DE,Freiburg im Breisgau,Friedenweiler,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-08T14:31:41Z,1428503501,54ecf1dd160ba076518b4803
F,20,Présciliya,TRUE,TRUE,FALSE,FR,Benney,Benney,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-08T10:39:15Z,1428489555,5507f061c46da164048b4b7d
F,19,Manon,FALSE,FALSE,FALSE,FR,La Chapelle-de-la-Tour,La Chapelle-de-la-Tour,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-26T11:32:16Z,1430047936,54db9910e76da1b53e8b459a
F,21,Ana,FALSE,TRUE,FALSE,FR,Toulon,Terville,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-06T14:56:49Z,1428332209,54ddb7ed190ba0b75e8b483f
F,23,Sunny,FALSE,TRUE,TRUE,DE,Lage,Bad Münstereifel,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-27T19:30:47Z,1430163047,550d7d91086ea1af3b8b4aee
F,23,Milu,TRUE,TRUE,FALSE,CH,Schlieren,Schlieren,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-26T06:27:58Z,1430029678,54db9d6de56da10b7c8b45a4
F,22,Giulia,FALSE,FALSE,TRUE,IT,Cornaredo,Cornaredo,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2015-04-06T14:46:57Z,1428331617,552261afc86da1f41b8b4be8
F,25,Nici,FALSE,TRUE,FALSE,DE,Stuttgart,Stuttgart,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T16:00:53Z,1428336053,54ddc021150ba0921f8b4eff
F,22,Aurélie,FALSE,FALSE,FALSE,FR,Genas,Genas,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-06T16:04:35Z,1428336275,54e0f1a0140ba06c108b4586
F,21,Serena,TRUE,TRUE,FALSE,CH,Yverdon-les-Bains,Yverdon-les-Bains,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-14T19:07:48Z,1429038468,54dbc8c21c0ba0a56a8b46be
F,24,meg',TRUE,TRUE,TRUE,FR,Dompierre-sur-Besbre,Montluçon,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-27T19:11:57Z,1430161917,553690a8eb6da188438b4a91
F,25,Jenny,FALSE,FALSE,FALSE,DE,Stuttgart,Stuttgart,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-26T18:50:50Z,1430074250,54dce725e56da16f188b4571
F,23,Lisa,FALSE,FALSE,FALSE,DE,Rodgau,Rodgau,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-27T19:08:43Z,1430161723,54dd10de1b0ba0545f8b464f
F,23,Complicada_,FALSE,FALSE,FALSE,CH,Zürich,Volketswil,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-22T21:41:37Z,1429738897,55087dce190ba0fc4e8b456e
F,19,Saki,TRUE,FALSE,FALSE,CH,Luzern,Luzern,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-08T13:14:21Z,1428498861,54fc84f2066ea1ae888b47ec
F,19,Mel,TRUE,FALSE,FALSE,CH,Lausanne,Le Mont-sur-Lausanne,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-19T11:51:31Z,1429444291,54ddb12fc86da1498c8b4b4f
F,20,Malena,TRUE,FALSE,FALSE,CH,Schaffhausen,Zürich,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-08T14:37:07Z,1428503827,54ddcc49c86da1d1098b4d5f
F,21,Natasha,TRUE,TRUE,FALSE,FR,Besançon,Besançon,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-08T08:10:49Z,1428480649,54ddd02be86da18d2a8b496b
F,21,Dilara,TRUE,FALSE,FALSE,DE,München,Kaufbeuren,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:56:36Z,1428332196,5509c5d6086ea1d0028b4660
F,19,Esma,FALSE,TRUE,FALSE,FR,Montmélian,Arbin,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-08T13:02:05Z,1428498125,5503705e150ba0da618b4a6e
F,24,sandra,TRUE,FALSE,FALSE,FR,Saint-Jean-de-Bournay,Saint-Jean-de-Bournay,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-26T11:17:15Z,1430047035,54fccc17c46da1e9708b4cc0
F,21,Becky,TRUE,TRUE,FALSE,DE,Mörfelden-Walldorf,Mörfelden-Walldorf,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:57:48Z,1428332268,550b29550a6ea105758b47ff
F,21,Norina,TRUE,TRUE,FALSE,DE,Weisel,Weisel,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:52:02Z,1428331922,54deb2b0140ba060688b492f
F,22,shona,TRUE,FALSE,FALSE,CH,Basel,Basel,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-25T22:27:35Z,1430000855,54df01fb160ba085288b4b70
F,24,laura@@,TRUE,FALSE,FALSE,FR,Marin,Marin,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-07T07:36:13Z,1428392173,54f9aa64c76da1305b8b46be
F,25,Ria,TRUE,FALSE,FALSE,CH,Bern,Ostermundigen,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2015-04-07T12:08:16Z,1428408496,54ff77d2c46da17a0b8b45e7
F,19,elodie,FALSE,FALSE,TRUE,CH,,La Joux,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-05T19:07:14Z,1428260834,54df951ac86da14c048b47d5
F,22,Nicole,TRUE,TRUE,TRUE,DE,Odernheim am Glan,Odernheim am Glan,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T16:03:35Z,1428336215,5501aa0a150ba0445b8b4f0e
F,25,Kita,TRUE,FALSE,FALSE,CH,Delémont,Delémont,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-08T15:13:39Z,1428506019,54e040b7c86da157398b47b0
F,24,Manqen_Bebbiii,TRUE,FALSE,FALSE,DE,Karlsruhe,Karlsruhe,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T15:03:10Z,1428332590,54e05dd8076ea165618b47ce
F,21,Maïra,FALSE,FALSE,FALSE,FR,Nice,Nice,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-06T15:00:33Z,1428332433,54f191001b0ba0fa3c8b4bf2
F,22,Samanta,FALSE,TRUE,FALSE,CH,,Genève,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-06T17:24:19Z,1428341059,54e0a264160ba01d668b48da
F,22,Yeeaaah,TRUE,FALSE,FALSE,BA,Tuzla,Balsthal,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T16:13:55Z,1428336835,5519c926140ba0df4e8b46a6
F,19,Alison,TRUE,FALSE,FALSE,FR,La Garde,La Garde,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-06T14:23:47Z,1428330227,5512cdc2e86da1ec598b471c
F,22,lucie,FALSE,TRUE,FALSE,FR,Lyon,Lyon,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-26T08:56:13Z,1430038573,54e0ca59180ba079448b4776
F,19,Leexy,TRUE,TRUE,FALSE,CH,Thun,Pratteln,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T15:28:16Z,1428334096,55226c8b066ea1f8658b458e
F,20,Lana,TRUE,FALSE,FALSE,CH,Boudry,Boudry,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-19T11:49:26Z,1429444166,55218089076ea118188b46ab
F,23,Emi,TRUE,FALSE,TRUE,CH,Sion,Genève,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-06T15:24:19Z,1428333859,54e0f6b2096ea105698b45b4
F,21,Luana,FALSE,TRUE,TRUE,CH,Kerzers,Frauenkappelen,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:30:39Z,1428330639,54e129b51b0ba0dc178b46ec
F,24,Nathalia,TRUE,FALSE,FALSE,CH,Biberist,Zuchwil,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-08T05:43:44Z,1428471824,54e1c8e21b0ba089628b495b
F,22,jeliii,TRUE,FALSE,FALSE,CH,Solothurn,Langenthal,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:51:34Z,1428331894,55140bba160ba0b7468b47bf
F,23,myisa,TRUE,TRUE,TRUE,CH,Müllheim,Müllheim Dorf,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2015-04-06T16:04:54Z,1428336294,54f730ae140ba0ad5d8b4d6a
F,24,Sophie,TRUE,FALSE,FALSE,CH,Naters,Naters,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:37:53Z,1428331073,5521276e076ea113948b480c
F,20,Cindy,TRUE,FALSE,TRUE,CH,Prilly,Prilly,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2015-04-05T19:12:54Z,1428261174,54e2f601170ba0e05f8b4a37
F,25,Kristina,TRUE,FALSE,TRUE,CH,Embrach,Embrach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-26T10:34:48Z,1430044488,55297e13e86da174848b4778
F,24,Typh,FALSE,TRUE,FALSE,CH,Neuchâtel,La Chaux-de-Fonds,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-05T21:18:24Z,1428268704,551bbd1fea6da164858b4c37
F,22,Noémiie,FALSE,TRUE,FALSE,CH,Onex,Mont-sur-Rolle,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-25T23:58:49Z,1430006329,54e26b0e160ba09c488b49e0
F,24,Federica,TRUE,TRUE,FALSE,IT,Castellamonte,Castellamonte,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2015-04-08T12:41:55Z,1428496915,551a72bfcb6da121778b4b17
F,21,Lia93,TRUE,TRUE,TRUE,DE,Bad Säckingen,Bad Säckingen,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-18T17:58:13Z,1429379893,5527d2fbca6da1435d8b486d
F,19,Meli,TRUE,FALSE,FALSE,DE,Knittlingen,Knittlingen,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:25:39Z,1428330339,551b9b73160ba02d5b8b4d08
F,25,RiiiHab,FALSE,TRUE,FALSE,FR,Saint-Priest,Lyon,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-19T11:33:39Z,1429443219,551ba8f5c66da1f9658b4ecd
F,21,Vany,TRUE,TRUE,FALSE,CH,Münsingen,Münsingen,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-26T18:57:18Z,1430074638,54e333cb076ea1028c8b49eb
F,21,Linchen,FALSE,FALSE,TRUE,DE,Alfter,Alfter,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:52:27Z,1428331947,552249b8c56da1b0398b45a4
F,21,kader21,TRUE,FALSE,FALSE,CH,Zürich,Zürich,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2015-04-25T16:16:40Z,1429978600,550dcb4c1b0ba0db478b4a6d
F,23,May qui May,TRUE,TRUE,TRUE,FR,L'Albenc,Voreppe,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-08T15:16:52Z,1428506212,54fba81f1c0ba05c938b4c82
F,24,tanja_t,TRUE,TRUE,TRUE,CH,Bern,Bern,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-07T11:54:08Z,1428407648,54e38b2a066ea106258b482c
F,26,Ina,TRUE,TRUE,TRUE,DE,Neustadt an der Weinstraße,Neustadt an der Weinstraße,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T16:07:00Z,1428336420,550ec7eacc6da163388b4569
F,19,Saionara,TRUE,FALSE,FALSE,CH,Langenthal,Attiswil,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T08:31:20Z,1428309080,5517f4940b6ea105188b463d
F,21,Jana,FALSE,FALSE,FALSE,DE,Homburg,Homburg,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:54:43Z,1428332083,54e39ca4e66da1f13c8b45a2
F,21,Alina,TRUE,FALSE,FALSE,DE,Köln,Köln,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:26:00Z,1428330360,55196a25c96da188918b4709
F,21,Deeb,FALSE,TRUE,FALSE,CH,Genève,Châtelaine,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-05-02T21:33:25Z,1430602405,550ec788150ba008208b4745
F,24,Verena,FALSE,TRUE,FALSE,DE,Wiesbaden,Wiesbaden,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T16:10:33Z,1428336633,54f4c156c56da1e84a8b46c7
F,20,Sarah,FALSE,TRUE,FALSE,CH,,Rüeggisberg,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-25T08:45:37Z,1429951537,5539581bcb6da18e788b4a18
F,20,Adeline,FALSE,TRUE,FALSE,FR,Maîche,Indevillers,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-06T11:59:31Z,1428321571,54f3aac7140ba081658b463e
F,20,Vaness',TRUE,TRUE,FALSE,FR,Marseille,La Valette-du-Var,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-06T14:26:16Z,1428330376,550804ed1a0ba040408b49f0
F,20,Kia,TRUE,TRUE,TRUE,IT,Torino,Torino,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2015-04-26T08:52:59Z,1430038379,5523969cc46da1824d8b4594
F,24,Badenixe90,TRUE,TRUE,TRUE,CH,Interlaken,Därligen,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2015-04-26T11:40:50Z,1430048450,5523a2dec46da193578b504a
F,19,tinee,FALSE,TRUE,FALSE,DE,Endingen am Kaiserstuhl,Endingen am Kaiserstuhl,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-11T22:20:52Z,1428790852,5524ef24e96da12e0f8b4e4b
F,20,tjaa :),FALSE,TRUE,TRUE,CH,Kaiseraugst,Kaiseraugst,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:27:14Z,1428330434,5521add0160ba05d028b4a9e
F,21,Rebecca,TRUE,FALSE,FALSE,IT,Santo Stefano di magra,Santo Stefano di magra,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2015-04-06T14:47:47Z,1428331667,54e49bef0b6ea153468b45b5
F,20,Pauline,TRUE,TRUE,TRUE,FR,,Vasselay,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-06T14:29:22Z,1428330562,54ec565bc46da18b738b493a
F,26,Kara,TRUE,TRUE,FALSE,DE,Lohmar,Lohmar,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T15:57:51Z,1428335871,552025b1e96da1d98d8b4575
F,21,Larissa,FALSE,FALSE,FALSE,DE,,Biberach an der Riß,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-15T15:18:31Z,1429111111,54e4fd24ea6da111838b480c
F,21,DjoùLissã,FALSE,TRUE,FALSE,FR,Lavans-lès-Saint-Claude,Saint-Claude,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-26T11:34:54Z,1430048094,54e5215c1c0ba01a3e8b4b50
F,23,321nichtdeins,TRUE,FALSE,FALSE,DE,Kempten (Allgäu),Dietmannsried,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:57:44Z,1428332264,551159000a6ea113888b4f6e
F,24,Suldana,TRUE,TRUE,TRUE,CH,Zürich,Kilchberg ZH,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-26T11:54:37Z,1430049277,553a91deed6da1a6998b48c6
F,22,emma,TRUE,TRUE,TRUE,DE,Mainz,Mainz,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:50:05Z,1428331805,
F,23,Olena,FALSE,TRUE,FALSE,DE,Ulm,Neu-Ulm,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:53:26Z,1428332006,54e71008ea6da1d4018b4665
F,23,Bab's,TRUE,TRUE,FALSE,CH,,Meyrin,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2015-05-03T08:51:59Z,1430643119,554255e5c76da16a488b4817
F,21,Änna,TRUE,TRUE,TRUE,PE,Pampa el Sol,Kall,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:51:35Z,1428331895,
F,23,Lisa,TRUE,TRUE,FALSE,DE,Altenstadt,Altenstadt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T15:55:57Z,1428335757,54e60be1ea6da1757d8b4c74
F,19,Christina,TRUE,TRUE,TRUE,DE,Freiburg im Breisgau,Merzhausen,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:31:29Z,1428330689,54e60f6d0a6ea1757d8b4629
F,21,Lhia,FALSE,FALSE,FALSE,FR,Dijon,Dijon,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-06T15:02:39Z,1428332559,550ee11fc96da1bb5f8b4893
F,24,aiiii,TRUE,FALSE,FALSE,DE,,Köln,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:54:21Z,1428332061,54e61e0ac96da1f2518b4bcb
F,21,Chantal,TRUE,FALSE,FALSE,CH,Lyss,Lyss,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-07T11:06:24Z,1428404784,550eead20a6ea11c1c8b492f
F,24,Va Ni,TRUE,FALSE,FALSE,DE,Darmstadt,Ober-Ramstadt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:47:32Z,1428331652,5517378fc46da14f558b4ae6
F,25,Marie,TRUE,TRUE,TRUE,DE,Benningen am Neckar,Pleidelsheim,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-27T19:11:15Z,1430161875,55328f71eb6da15b768b4823
F,20,Carla,TRUE,TRUE,TRUE,CH,Lausanne,Cossonay-Ville,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-26T13:15:06Z,1430054106,54e65c16170ba019168b46c9
F,20,Taddi,FALSE,FALSE,TRUE,DE,Stuttgart,Schorndorf,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:23:20Z,1428330200,54ec31a6140ba029058b461c
F,21,~Miky~,FALSE,TRUE,FALSE,IT,Torino,Torino,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2015-04-24T11:20:29Z,1429874429,55283145160ba0be728b45f7
F,21,Lea,FALSE,FALSE,TRUE,DE,Koblenz,Wittlich,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:50:58Z,1428331858,
F,20,Angel24,TRUE,TRUE,TRUE,DE,Rammersweier,Waldshut-Tiengen,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-11T22:03:46Z,1428789826,54e7516c1a0ba034618b5008
F,19,Alizee,TRUE,TRUE,TRUE,FR,Saint-Jorioz,Saint-Jorioz,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-06T14:23:44Z,1428330224,54e71f1d180ba0325f8b4ad5
F,21,senada,TRUE,TRUE,FALSE,DE,Frankfurt am Main,Frankfurt am Main,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:50:45Z,1428331845,54e73425ea6da1fd4d8b4cad
F,21,Camille,TRUE,FALSE,FALSE,FR,Marseille,Saint-Chaffrey,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-08T08:24:23Z,1428481463,54e73f05c46da11d7c8b4c48
